filename,position,condition,cell_id,frame,time,dna_area,dna_x,dna_y,dna_length,dna_width,dna_angle,cell_area,cell_x,cell_y,cell_length,cell_width,cell_angle,spindle_angle,spindle_length
2017_11_08_hctg_leica63x,Position003,control,10,92,-6,386.881,27.514,38.748,25.472,19.338,113.839,987.009,29.33,38.189,44.386,28.313,82.791,,
2017_11_08_hctg_leica63x,Position003,control,10,93,-3,384.338,29.082,38.355,25.619,19.101,102.922,820.435,29.689,37.98,41.045,25.451,84.788,,
2017_11_08_hctg_leica63x,Position003,control,10,94,0,347.737,29.526,40.066,25.139,17.612,92.344,738.668,29.635,38.577,38.436,24.469,79.979,,
2017_11_08_hctg_leica63x,Position003,control,10,95,3,216.372,29.362,39.449,19.999,13.775,97.543,519.109,29.597,38.296,30.706,21.525,79.912,,
2017_11_08_hctg_leica63x,Position003,control,10,96,6,155.299,29.201,38.106,15.037,13.15,116.144,401.843,29.373,37.885,25.232,20.277,83.005,,
2017_11_08_hctg_leica63x,Position003,control,10,97,9,150.876,28.328,38.51,14.065,13.658,38.445,372.511,28.94,37.859,22.598,20.989,78.495,61.049,5.536
2017_11_08_hctg_leica63x,Position003,control,10,98,12,135.602,28.956,38.364,13.739,12.567,159.126,361.869,28.66,37.527,22.192,20.761,63.684,58.241,5.056
2017_11_08_hctg_leica63x,Position003,control,10,99,15,141.614,28.544,39.25,13.755,13.109,12.43,361.869,28.66,37.527,22.192,20.761,63.684,-45.971,4.227
2017_11_08_hctg_leica63x,Position003,control,10,100,18,130.919,27.933,38.884,14.024,11.886,34.81,361.869,27.845,37.629,22.192,20.761,63.684,-118.811,4.652
2017_11_08_hctg_leica63x,Position003,control,10,101,21,135.519,27.584,38.67,14.023,12.304,15.758,361.869,27.845,37.629,22.192,20.761,63.684,-156.371,5.325
2017_11_08_hctg_leica63x,Position003,control,10,102,24,135.561,28.149,38.926,14.55,11.862,8.215,361.869,27.845,37.629,22.192,20.761,63.684,131.553,5.969
2017_11_08_hctg_leica63x,Position003,control,10,103,27,130.224,27.602,38.233,14.113,11.749,21.34,361.869,27.845,37.629,22.192,20.761,63.684,113.07,5.994
2017_11_08_hctg_leica63x,Position003,control,10,104,30,111.69,27.003,36.375,13.837,10.277,179.225,361.869,27.845,37.629,22.192,20.761,63.684,115.233,9.784
2017_11_08_hctg_leica63x,Position003,control,10,105,33,100.622,27.155,36.846,13.627,9.401,2.529,365.524,27.722,37.954,22.061,21.096,93.616,81.607,12.624
2017_11_08_hctg_leica63x,Position003,control,10,106,36,87.705,27.285,35.921,13.515,8.263,170.533,365.524,27.722,37.954,22.061,21.096,93.616,71.39,10.526
2017_11_08_hctg_leica63x,Position003,control,10,107,39,93.582,27.315,36.816,14.95,7.97,173.389,365.524,27.722,37.954,22.061,21.096,93.616,90.603,9.646
2017_11_08_hctg_leica63x,Position003,control,10,108,42,75.568,27.721,36.667,15.852,6.07,157.084,353.085,27.826,37.142,21.547,20.864,18.757,85.684,10.837
2017_11_08_hctg_leica63x,Position003,control,10,109,45,91.962,27.243,37.718,14.842,7.889,151.581,353.085,27.826,37.142,21.547,20.864,18.757,67.681,10.509
2017_11_08_hctg_leica63x,Position003,control,10,110,48,82.514,27.354,37.16,14.911,7.046,138.279,355.857,27.548,36.787,21.475,21.099,139.891,57.771,11.14
2017_11_08_hctg_leica63x,Position003,control,10,111,51,89.45,26.668,37.773,15.619,7.292,142.25,355.857,27.548,36.787,21.475,21.099,139.891,51.754,11.034
2017_11_08_hctg_leica63x,Position003,control,10,112,54,83.687,26.773,38.482,14.927,7.138,144.54,355.857,27.548,36.787,21.475,21.099,139.891,53.549,11.168
2017_11_08_hctg_leica63x,Position003,control,10,113,57,78.921,26.542,38.512,13.545,7.419,146.436,356.594,27.551,37.402,21.798,20.829,109.084,53.427,11.807
2017_11_08_hctg_leica63x,Position003,control,10,114,60,85.847,26.788,38.895,16.053,6.809,143.191,356.594,27.551,37.402,21.798,20.829,109.084,52.734,11.739
2017_11_08_hctg_leica63x,Position003,control,10,115,63,72.068,25.1,40.966,14.096,6.51,127.194,354.518,27.761,37.96,21.585,20.912,69.574,50.123,10.472
2017_11_08_hctg_leica63x,Position003,control,10,116,66,75.806,25.615,41.168,14.548,6.635,136.425,354.518,27.761,37.96,21.585,20.912,69.574,65.647,10.581
2017_11_08_hctg_leica63x,Position003,control,10,117,69,77.551,25.336,40.495,13.979,7.064,124.812,354.518,27.15,38.266,21.585,20.912,69.574,22.126,10.029
2017_11_08_hctg_leica63x,Position003,control,10,118,72,71.757,25.121,40.32,14.611,6.253,119.168,354.518,27.15,38.266,21.585,20.912,69.574,14.036,11.352
2017_11_08_hctg_leica63x,Position003,control,10,119,75,77.675,25.824,39.697,14.702,6.727,104.858,354.518,27.15,38.266,21.585,20.912,69.574,3.094,11.293
2017_11_08_hctg_leica63x,Position003,control,10,120,78,78.693,26.978,38.52,15.432,6.493,92.455,354.518,28.067,37.96,21.585,20.912,69.574,-16.607,12.103
2017_11_08_hctg_leica63x,Position003,control,10,121,81,63.565,30.024,37.257,15.481,5.228,115.012,354.518,28.067,37.96,21.585,20.912,69.574,20.12,10.94
2017_11_08_hctg_leica63x,Position003,control,10,122,84,66.711,29.499,37.148,15.341,5.537,113.67,354.518,28.067,37.96,21.585,20.912,69.574,15.213,11.982
2017_11_08_hctg_leica63x,Position003,control,10,123,87,71.041,29.175,37.002,15.167,5.964,106.063,354.518,28.067,37.96,21.585,20.912,69.574,2.936,11.972
2017_11_08_hctg_leica63x,Position003,control,10,124,90,62.88,29.296,36.95,15.764,5.079,114.959,354.518,28.271,37.451,21.585,20.912,69.574,11.689,12.07
2017_11_08_hctg_leica63x,Position003,control,10,125,93,67.76,29.428,36.731,14.706,5.867,119.941,354.518,28.271,37.451,21.585,20.912,69.574,14.868,11.898
2017_11_08_hctg_leica63x,Position003,control,10,126,96,64.998,29.497,36.226,15.206,5.443,127.391,354.518,27.863,37.349,21.585,20.912,69.574,21.251,11.744
2017_11_08_hctg_leica63x,Position004,control,11,12,-15,323.597,43.428,38.635,23.049,17.876,30.317,1221.696,43.474,37.925,50.917,30.55,5.643,,
2017_11_08_hctg_leica63x,Position004,control,11,13,-12,323.597,42.919,36.903,23.049,17.876,30.317,1181.878,43.92,36.942,50.849,29.594,1.52,,
2017_11_08_hctg_leica63x,Position004,control,11,14,-9,323.597,42.715,37.107,23.049,17.876,30.317,1139.494,44.384,37.84,51.666,28.081,179.573,,
2017_11_08_hctg_leica63x,Position004,control,11,15,-6,323.597,43.021,38.228,23.049,17.876,30.317,1008.045,42.016,38.468,50.049,25.645,173.757,,
2017_11_08_hctg_leica63x,Position004,control,11,16,-3,357.01,43.149,38.613,23.611,19.252,33.101,860.793,42.838,39.195,47.387,23.129,172.613,,
2017_11_08_hctg_leica63x,Position004,control,11,17,0,331.467,44.491,39.191,23.259,18.145,14.277,757.898,42.429,39.122,45.884,21.031,175.068,,
2017_11_08_hctg_leica63x,Position004,control,11,18,3,167.364,43.208,38.073,15.168,14.049,44.384,557.339,42.75,38.387,33.177,21.389,0.769,,
2017_11_08_hctg_leica63x,Position004,control,11,19,6,136.755,44.509,38.154,14.05,12.393,83.932,442.825,44.655,38.153,25.674,21.961,8.433,,
2017_11_08_hctg_leica63x,Position004,control,11,20,9,148.301,44.847,37.282,13.889,13.595,61.232,404.937,45.214,37.894,24.037,21.45,179.849,-50.477,5.284
2017_11_08_hctg_leica63x,Position004,control,11,21,12,121.647,45.318,37.237,14.448,10.721,48.97,382.957,45.274,37.555,22.643,21.534,21.472,-43.112,6.56
2017_11_08_hctg_leica63x,Position004,control,11,22,15,116.996,45.255,37.563,14.195,10.494,48.584,382.957,45.274,37.555,22.643,21.534,21.472,-46.606,7.713
2017_11_08_hctg_leica63x,Position004,control,11,23,18,78.174,44.722,36.748,14.853,6.701,58.935,365.752,45.331,37.016,22.053,21.116,23.089,-41.367,9.097
2017_11_08_hctg_leica63x,Position004,control,11,24,21,60.221,43.887,36.686,16.049,4.778,77.681,365.752,46.248,37.118,22.053,21.116,23.089,-18.239,9.441
2017_11_08_hctg_leica63x,Position004,control,11,25,24,74.789,44.629,37.082,16.164,5.891,71.265,365.752,45.739,36.813,22.053,21.116,23.089,-20.993,9.386
2017_11_08_hctg_leica63x,Position004,control,11,26,27,68.486,47.3,38.555,15.17,5.748,40.766,365.752,45.943,36.609,22.053,21.116,23.089,-50.583,9.629
2017_11_08_hctg_leica63x,Position004,control,11,27,30,67.105,49.454,36.624,14.841,5.757,92.165,365.752,46.248,36.609,22.053,21.116,23.089,15.403,10.358
2017_11_08_hctg_leica63x,Position004,control,11,28,33,69.888,47.99,36.624,15.338,5.802,89.302,365.752,46.962,36.507,22.053,21.116,23.089,10.251,9.734
2017_11_08_hctg_leica63x,Position004,control,12,82,-15,500.243,54.551,37.856,27.558,23.112,152.728,1379.975,54.894,39.226,52.104,33.722,172.624,,
2017_11_08_hctg_leica63x,Position004,control,12,83,-12,500.243,54.551,37.856,27.558,23.112,152.728,1379.975,54.894,39.226,52.104,33.722,172.624,,
2017_11_08_hctg_leica63x,Position004,control,12,84,-9,541.204,52.834,36.989,27.462,25.093,138.609,1379.975,54.894,39.226,52.104,33.722,172.624,,
2017_11_08_hctg_leica63x,Position004,control,12,85,-6,545.503,51.405,36.764,28.91,24.025,76.674,1379.975,54.894,39.226,52.104,33.722,172.624,,
2017_11_08_hctg_leica63x,Position004,control,12,86,-3,524.571,52.376,37.426,29.715,22.477,70.751,1343.406,54.465,40.069,53.553,31.94,174.473,,
2017_11_08_hctg_leica63x,Position004,control,12,87,0,439.482,53.289,40.319,26.275,21.296,78.133,955.507,53.165,41.621,52.98,22.963,177.752,,
2017_11_08_hctg_leica63x,Position004,control,12,88,3,247.759,53.345,39.818,21.883,14.416,81.95,609.94,54.48,40.908,33.831,22.956,172.679,,
2017_11_08_hctg_leica63x,Position004,control,12,89,6,169.077,54.048,39.157,16.561,12.999,102.467,528.63,54.334,39.905,28.892,23.296,168.643,,
2017_11_08_hctg_leica63x,Position004,control,12,90,9,156.451,54.204,38.854,15.977,12.468,78.106,476.964,54.088,39.405,25.661,23.666,159.577,6.483,9.075
2017_11_08_hctg_leica63x,Position004,control,12,91,12,105.938,54.674,38.818,15.018,8.981,84.699,430.428,54.028,39.171,24.378,22.48,162.146,-14.184,9.577
2017_11_08_hctg_leica63x,Position004,control,12,92,15,94.776,56.993,38.708,15.906,7.587,86.292,430.428,54.028,39.171,24.378,22.48,162.146,6.009,9.683
2017_11_08_hctg_leica63x,Position004,control,12,93,18,107.734,56.008,38.962,16.713,8.208,67.195,407.201,53.468,38.63,23.096,22.448,153.624,-10.697,9.393
2017_11_08_hctg_leica63x,Position004,control,12,94,21,81.538,54.566,38.832,16.963,6.12,70.482,407.201,53.468,38.63,23.096,22.448,153.624,-13.276,9.318
2017_11_08_hctg_leica63x,Position004,control,12,95,24,79.191,54.327,39.189,16.295,6.188,75.613,407.201,53.468,38.63,23.096,22.448,153.624,-17.281,9.556
2017_11_08_hctg_leica63x,Position004,control,12,96,27,84.175,53.245,38.221,15.67,6.84,94.845,414.064,52.587,38.737,23.288,22.639,138.929,-2.545,9.129
2017_11_08_hctg_leica63x,Position004,control,12,97,30,64.541,52.119,38.264,14.803,5.551,91.305,414.064,52.587,38.737,23.288,22.639,138.929,-14.621,9.639
2017_11_08_hctg_leica63x,Position004,control,12,98,33,63.378,49.555,37.659,15.445,5.225,99.356,414.064,52.587,38.737,23.288,22.639,138.929,-6.981,10.06
2017_11_08_hctg_leica63x,Position004,control,12,99,36,63.856,50.247,38.612,16.465,4.938,112.392,407.523,52.858,38.387,23.16,22.404,42.15,25.292,10.188
2017_11_08_hctg_leica63x,Position004,control,12,100,39,62.09,50.978,38.795,16.361,4.832,106.845,407.523,52.858,38.794,23.16,22.404,42.15,23.127,10.617
2017_11_08_hctg_leica63x,Position004,control,12,101,42,57.532,50.999,38.297,15.165,4.83,117.098,412.714,53.036,38.276,23.337,22.517,163.847,26.565,9.797
2017_11_08_hctg_leica63x,Position004,control,12,102,45,59.464,50.916,38.728,15.147,4.998,113.417,412.714,52.73,38.785,23.337,22.517,163.847,15.792,10.484
2017_11_08_hctg_leica63x,Position004,control,12,103,48,56.245,51.437,38.422,14.762,4.851,109.805,400.338,52.774,38.705,23.136,22.031,141.617,15.792,10.546
2017_11_08_hctg_leica63x,Position004,control,12,104,51,60.149,51.192,38.273,14.934,5.128,107.121,383.04,52.338,38.393,22.655,21.527,179.847,5.654,10.388
2017_11_08_hctg_leica63x,Position004,control,12,105,54,54.075,50.735,38.006,14.668,4.694,107.141,383.04,52.542,38.087,22.655,21.527,179.847,5.44,10.748
2017_11_08_hctg_leica63x,Position004,control,12,106,57,51.022,51.583,38.063,15.13,4.294,111.123,383.04,52.542,38.087,22.655,21.527,179.847,10.864,10.212
2017_11_08_hctg_leica63x,Position004,control,12,107,60,55.985,54.662,36.789,13.994,5.094,107.234,383.04,52.542,38.087,22.655,21.527,179.847,15.581,10.988
2017_11_08_hctg_leica63x,Position004,control,13,127,-15,469.862,56.934,43.452,31.872,18.77,147.067,1546.155,57.574,43.247,63.308,31.096,156.851,,
2017_11_08_hctg_leica63x,Position004,control,13,128,-12,469.862,56.934,43.452,31.872,18.77,147.067,1546.155,57.574,43.247,63.308,31.096,156.851,,
2017_11_08_hctg_leica63x,Position004,control,13,129,-9,493.069,57.697,43.463,31.349,20.026,154.604,1546.155,57.574,43.247,63.308,31.096,156.851,,
2017_11_08_hctg_leica63x,Position004,control,13,130,-6,493.069,57.697,43.463,31.349,20.026,154.604,1546.155,57.574,43.247,63.308,31.096,156.851,,
2017_11_08_hctg_leica63x,Position004,control,13,131,-3,493.069,57.697,43.463,31.349,20.026,154.604,1356.26,60.133,43.219,61.622,28.023,155.623,,
2017_11_08_hctg_leica63x,Position004,control,13,132,0,353.843,59.288,43.061,27.621,16.311,148.769,1047.656,58.615,41.585,57.099,23.361,148.095,,
2017_11_08_hctg_leica63x,Position004,control,13,133,3,297.733,55.795,41.986,24.312,15.592,144.201,644.027,54.779,41.786,37.092,22.107,138.592,,
2017_11_08_hctg_leica63x,Position004,control,13,134,6,153.741,55.881,43.221,14.883,13.153,135.756,473.04,55.241,43.752,27.064,22.254,145.347,,
2017_11_08_hctg_leica63x,Position004,control,13,135,9,151.955,56.058,43.899,16.279,11.885,148.575,437.727,55.699,44.481,25.078,22.224,155.47,37.216,10.108
2017_11_08_hctg_leica63x,Position004,control,13,136,12,105.273,56.263,43.347,14.868,9.015,146.579,407.066,56.372,44.678,23.726,21.845,166.771,45.807,10.281
2017_11_08_hctg_leica63x,Position004,control,13,137,15,91.651,55.763,45.471,15.82,7.376,156.969,413.576,56.264,44.506,23.691,22.227,176.989,57.933,9.951
2017_11_08_hctg_leica63x,Position004,control,13,138,18,85.078,55.6,44.844,16.305,6.644,157.769,413.576,56.264,44.506,23.691,22.227,176.989,77.829,10.633
2017_11_08_hctg_leica63x,Position004,control,13,139,21,81.289,55.882,45.202,16.105,6.426,165.958,413.576,56.162,44.812,23.691,22.227,176.989,87.138,10.201
2017_11_08_hctg_leica63x,Position004,control,13,140,24,75.505,56.354,45.133,16.642,5.777,163.219,413.576,56.162,44.812,23.691,22.227,176.989,81.634,10.568
2017_11_08_hctg_leica63x,Position004,control,13,141,27,81.797,56.873,44.945,16.431,6.338,167.678,399.943,56.541,44.568,23.016,22.125,174.224,73.673,10.535
2017_11_08_hctg_leica63x,Position004,control,13,142,30,69.732,57.369,45.163,16.216,5.475,164.462,382.998,57.07,44.29,22.516,21.658,148.971,57.488,11.061
2017_11_08_hctg_leica63x,Position004,control,14,157,-15,458.078,36.454,44.282,30.438,19.162,136.148,1114.98,37.408,45.623,61.511,23.08,122.51,,
2017_11_08_hctg_leica63x,Position004,control,14,158,-12,458.078,37.677,43.671,30.438,19.162,136.148,1114.98,37.408,45.623,61.511,23.08,122.51,,
2017_11_08_hctg_leica63x,Position004,control,14,159,-9,458.078,37.167,44.995,30.438,19.162,136.148,1027.16,37.976,44.892,59.759,21.885,124.621,,
2017_11_08_hctg_leica63x,Position004,control,14,160,-6,420.969,37.402,44.362,27.611,19.412,121.562,916.675,39.75,46.273,56.534,20.645,122.889,,
2017_11_08_hctg_leica63x,Position004,control,14,161,-3,389.529,37.501,46.36,26.58,18.659,117.607,825.553,38.884,48.721,56.784,18.511,122.8,,
2017_11_08_hctg_leica63x,Position004,control,14,162,0,372.532,36.036,45.736,24.475,19.38,126.58,624.362,35.357,44.646,41.54,19.137,125.532,,
2017_11_08_hctg_leica63x,Position004,control,14,163,3,178.079,33.978,44.446,15.616,14.52,69.062,433.304,33.902,43.777,26.745,20.628,136.472,,
2017_11_08_hctg_leica63x,Position004,control,14,164,6,159.026,33.412,42.494,14.608,13.861,143.546,393.288,32.871,42.648,23.502,21.307,135.345,,
2017_11_08_hctg_leica63x,Position004,control,14,165,9,158.258,32.223,42.27,14.416,13.978,131.03,363.457,32.662,42.137,22.319,20.734,135.311,64.592,9.025
2017_11_08_hctg_leica63x,Position004,control,14,166,12,104.806,32.177,42.295,14.227,9.38,168.505,377.661,32.187,42.211,22.575,21.3,164.387,82.948,9.953
2017_11_08_hctg_leica63x,Position004,control,14,167,15,81.995,32.042,40.133,15.982,6.532,32.476,377.661,32.799,41.396,22.575,21.3,164.387,124.624,10.472
2017_11_08_hctg_leica63x,Position004,control,14,168,18,65.61,32.986,41.458,14.113,5.919,24.269,377.661,32.493,40.275,22.575,21.3,164.387,100.864,10.332
2017_11_08_hctg_leica63x,Position004,control,14,169,21,60.346,32.269,42.014,13.459,5.709,10.405,377.661,32.187,39.969,22.575,21.3,164.387,101.427,9.722
2017_11_08_hctg_leica63x,Position005,control,15,92,-15,319.205,36.722,36.33,25.29,16.071,18.925,1251.631,33.78,35.131,45.326,35.16,157.683,,
2017_11_08_hctg_leica63x,Position005,control,15,93,-12,319.205,36.722,36.33,25.29,16.071,18.925,1090.299,33.902,35.334,44.753,31.02,165.329,,
2017_11_08_hctg_leica63x,Position005,control,15,94,-9,353.843,36.449,34.662,26.099,17.262,16.936,1133.846,33.681,35.166,43.225,33.399,177.378,,
2017_11_08_hctg_leica63x,Position005,control,15,95,-6,353.843,36.449,34.662,26.099,17.262,16.936,951.613,33.917,34.375,41.214,29.398,163.222,,
2017_11_08_hctg_leica63x,Position005,control,15,96,-3,320.441,34.401,34.715,26.147,15.604,26.822,837.67,34.854,34.855,36.423,29.282,177.661,,
2017_11_08_hctg_leica63x,Position005,control,15,97,0,275.544,33.502,33.471,24.118,14.547,19.028,644.754,35.298,34.675,32.993,24.882,169.028,,
2017_11_08_hctg_leica63x,Position005,control,15,98,3,163.46,33.333,32.711,16.522,12.597,13.383,461.847,34.179,33.708,26.121,22.512,164.414,,
2017_11_08_hctg_leica63x,Position005,control,15,99,6,113.808,32.838,32.318,13.501,10.733,13.239,383.735,33.328,32.943,23.029,21.216,147.548,,
2017_11_08_hctg_leica63x,Position005,control,15,100,9,123.724,31.543,31.574,14.101,11.171,37.013,387.556,32.813,32.518,22.628,21.807,143.359,109.841,10.46
2017_11_08_hctg_leica63x,Position005,control,15,101,12,94.776,31.6,30.54,14.648,8.238,9.336,387.556,32.813,32.518,22.628,21.807,143.359,114.341,9.394
2017_11_08_hctg_leica63x,Position005,control,15,102,15,76.793,32.24,31.155,14.841,6.588,13.499,383.424,33.013,32.409,22.234,21.956,100.536,123.378,10.372
2017_11_08_hctg_leica63x,Position005,control,15,103,18,66.929,32.546,31.921,15.209,5.603,26.679,383.424,33.013,32.409,22.234,21.956,100.536,114.664,10.988
2017_11_08_hctg_leica63x,Position005,control,15,104,21,65.714,33.441,32.504,14.845,5.636,25.559,383.424,33.217,31.798,22.234,21.956,100.536,112.433,11.969
2017_11_08_hctg_leica63x,Position006,control,16,6,-15,266.376,41.247,27.759,21.865,15.511,61.883,848.988,41.442,29.298,36.792,29.38,176.248,,
2017_11_08_hctg_leica63x,Position006,control,16,7,-12,266.376,39.718,27.963,21.865,15.511,61.883,848.988,41.442,29.298,36.792,29.38,176.248,,
2017_11_08_hctg_leica63x,Position006,control,16,8,-9,266.376,38.495,28.676,21.865,15.511,61.883,766.256,41.597,30.157,35.812,27.243,164.094,,
2017_11_08_hctg_leica63x,Position006,control,16,9,-6,284.204,38.485,27.663,23.963,15.101,55.906,724.101,41.204,30.439,35.464,25.997,173.949,,
2017_11_08_hctg_leica63x,Position006,control,16,10,-3,241.727,38.666,27.676,22.89,13.446,58.695,617.758,41.947,29.337,32.198,24.428,167.823,,
2017_11_08_hctg_leica63x,Position006,control,16,11,0,196.727,38.072,26.974,21.695,11.546,50.321,446.013,40.363,29.039,25.314,22.434,174.829,,
2017_11_08_hctg_leica63x,Position006,control,16,12,3,132.736,39.268,27.825,15.674,10.782,56.019,394.129,40.452,29.264,23.176,21.652,4.728,,
2017_11_08_hctg_leica63x,Position006,control,16,13,6,136.796,40.043,27.757,15.749,11.059,53.465,370.424,41.273,29.027,22.316,21.134,176.457,,
2017_11_08_hctg_leica63x,Position006,control,16,14,9,99.428,42.871,28.212,14.477,8.744,87.862,359.159,42.159,29.104,21.862,20.917,23.534,-23.097,7.533
2017_11_08_hctg_leica63x,Position006,control,16,15,12,91.35,43.965,28.716,14.928,7.791,86.969,360.27,42.692,29.142,21.925,20.921,16.079,-23.405,7.439
2017_11_08_hctg_leica63x,Position006,control,16,16,15,72.255,43.879,29.22,14.156,6.499,75.628,360.27,43.711,29.652,21.925,20.921,16.079,-19.612,9.363
2017_11_08_hctg_leica63x,Position006,control,16,17,18,78.184,43.546,29.654,15.118,6.585,73.463,360.27,43.507,30.263,21.925,20.921,16.079,-14.311,10.269
2017_11_08_hctg_leica63x,Position006,control,16,18,21,71.072,43.896,29.713,14.701,6.155,72.612,347.904,44.165,29.884,21.268,20.827,156.288,-12.779,10.185
2017_11_08_hctg_leica63x,Position006,control,16,19,24,59.204,43.822,29.734,15.165,4.971,66.038,347.904,44.879,30.19,21.268,20.827,156.288,-35.47,10.009
2017_11_08_hctg_leica63x,Position006,control,16,20,27,57.283,44.392,29.15,14.711,4.958,66.225,347.904,45.286,29.986,21.268,20.827,156.288,-36.384,9.66
